names,imag+zpve,u298,h298,g298,gap,dipX,dipY,dipZ,dipTotal,core,Tetrahedral_count,Unconnected_triangles_count,Triangles_with_1_shared_vertex_count,Triangles_with_2_shared_vertices_count
AuTM-1422.xyz.1320159.hpc-mn1.out , -4.81      13.75      0.408137416426 ,-72.82965577,-72.39402991,-72.47763164,1.852775536,-0.24,-1.7887,-1.4459,5.878,1,0,0,0,0
AuTM-1423.xyz.1320160.hpc-mn1.out , -5.91      7.04       0.417917656569 ,-74.5940243,-74.14668147,-74.23500602,3.699318618,5.4847,2.0804,4.5848,18.924,1,0,0,0,0
AuTM-1424.xyz.1320161.hpc-mn1.out , -8.53      12.63      0.441980883391 ,-96.31531072,-95.8388533,-95.93709903,1.843545667,-0.7476,3.0938,-2.0853,9.672,1,0,0,0,0
AuTM-1425.xyz.1320162.hpc-mn1.out , 3.05       7.43       0.425526005911 ,-92.44586978,-91.98520364,-92.08702481,2.010734548,0.9567,-1.0311,-4.3037,11.508,1,0,0,0,0
AuTM-1426.xyz.1320163.hpc-mn1.out , 12.93      29.75      0.209232584718 ,-43.22667451,-42.99909822,-43.06427174,2.339909615,2.6929,-0.1668,-3.188,10.615,1,0,0,0,0
AuTM-1427.xyz.1320164.hpc-mn1.out , 0.60       9.11       0.586350274821 ,-92.1471673,-91.5272293,-91.62350982,2.582040412,1.8062,-1.6284,2.5732,8.999,1,0,0,0,0
AuTM-1428.xyz.1320165.hpc-mn1.out , 14.21      19.50      0.204380156934 ,-56.63249606,-56.40687306,-56.47861284,2.74906011,-2.3272,-0.9827,-3.0677,10.101,1,0,0,0,0
AuTM-1429.xyz.1320166.hpc-mn1.out , -9.27      8.87       0.403358830510 ,-72.98856565,-72.55544298,-72.64414031,3.082726688,-4.1377,-0.2253,-0.7728,10.714,1,0,0,0,0
AuTM-1430.xyz.1320167.hpc-mn1.out , 17.31      26.28      0.524456594138 ,-80.57182494,-80.01287291,-80.11115882,3.689369254,0.4153,3.275,4.4062,13.994,1,0,0,0,0
AuTM-1431.xyz.1320168.hpc-mn1.out , 8.59       19.40      0.768754585658 ,-117.3683081,-116.5516131,-116.6767731,3.136152644,4.8221,13.6029,27.647,79.27,1,0,0,0,0
AuTM-1432.xyz.1320169.hpc-mn1.out , -4.17      13.45      0.955398583672 ,-125.0696281,-124.0663277,-124.1920442,3.5162239,0.0572,-2.7129,-1.5209,7.906,1,0,0,0,0
AuTM-1433.xyz.1320170.hpc-mn1.out , 10.54      16.11      0.717789962571 ,-121.6800275,-120.9128388,-121.0398164,2.49124197,-2.8964,-1.947,2.2349,10.534,1,0,0,0,0
AuTM-1434.xyz.1320171.hpc-mn1.out , 11.21      13.79      0.465601344495 ,-100.9601805,-100.4568072,-100.5603911,2.359129268,1.6012,3.6003,-0.5928,10.128,1,0,0,0,0
AuTM-1435.xyz.1320172.hpc-mn1.out , 8.29       19.26      0.850914842850 ,-128.9651386,-128.0683197,-128.1876257,3.001593961,4.1183,0.2498,0.2239,10.502,1,0,0,0,0
AuTM-1436.xyz.1320173.hpc-mn1.out , 8.41       10.70      0.772425000885 ,-147.667006,-146.8370203,-146.9822032,2.474818574,16.0527,10.3185,8.0798,52.673,1,0,0,0,0
AuTM-1437.xyz.1320174.hpc-mn1.out , 4.75       17.57      0.583243869634 ,-90.09747528,-89.48607174,-89.57011993,2.977992871,0.8172,-2.4218,3.3615,10.734,1,0,0,0,0
AuTM-1438.xyz.1320175.hpc-mn1.out , 7.64       9.72       0.852192901018 ,-153.723356,-152.8080729,-152.9586757,1.072192584,-0.6212,-5.5121,0.1175,14.102,1,0,0,0,0
AuTM-1439.xyz.1320176.hpc-mn1.out , 11.20      16.18      0.756689927761 ,-121.4502394,-120.6432901,-120.7716935,3.404397205,6.7805,17.2023,7.3789,50.602,1,0,0,0,0
AuTM-1440.xyz.1320177.hpc-mn1.out , 26.98      29.06      0.238193032475 ,-63.31114243,-63.05001782,-63.124166,1.359167045,4.3772,-5.0463,-1.9054,17.657,1,0,0,0,0
AuTM-1441.xyz.1320178.hpc-mn1.out , -2.30      5.96       0.674181637199 ,-138.1104822,-137.3878844,-137.5152356,3.071676606,3.6395,7.8108,24.7686,66.657,1,0,0,0,0
AuTM-1442.xyz.1320179.hpc-mn1.out , 27.46      35.37      0.256503240749 ,-42.82813453,-42.55146577,-42.61834519,4.246797151,1.6663,-0.9812,2.8,8.649,1,0,0,0,0
AuTM-1443.xyz.1320180.hpc-mn1.out , -17.23     34.22      0.246017474562 ,-45.80084079,-45.53589003,-45.601654,2.736853515,0.5087,-0.0578,-1.9465,5.116,1,0,0,0,0
AuTM-1444.xyz.1320181.hpc-mn1.out , 9.28       13.07      0.319385350507 ,-64.37653818,-64.03232332,-64.11233967,2.074770109,-4.263,-0.1229,1.9523,11.922,1,0,0,0,0
AuTM-1445.xyz.1320182.hpc-mn1.out , 8.32       9.42       0.308629225748 ,-98.78360698,-98.44352818,-98.53751557,2.830133165,-3.5292,-2.1863,-0.6023,10.663,1,0,0,0,0
AuTM-1446.xyz.1320183.hpc-mn1.out , 7.45       10.68      0.561978270813 ,-119.0224121,-118.4169826,-118.5348764,1.878444531,-1.4336,2.3767,2.1672,8.951,1,0,0,0,0
AuTM-1447.xyz.1320184.hpc-mn1.out , -8.84      -0.74      0.481897083037 ,-103.4874186,-102.9683494,-103.0732807,2.425598415,-2.1864,-1.4396,1.6435,7.856,1,0,0,0,0
AuTM-1448.xyz.1320185.hpc-mn1.out , 12.28      18.20      0.446635785824 ,-61.7116973,-61.23500643,-61.32272496,2.648286497,3.0957,2.3199,0.7519,10.017,1,0,0,0,0
AuTM-1449.xyz.1320186.hpc-mn1.out , 18.11      22.70      0.622001185162 ,-125.6715394,-125.0031638,-125.1238431,3.621631918,-0.6984,2.5401,2.0423,8.472,1,0,0,0,0
AuTM-1450.xyz.1320187.hpc-mn1.out , 37.81      53.29      0.066653571978 ,-27.82142643,-27.7434668,-27.79395546,1.607753918,2.3679,0.8266,-3.8299,11.636,1,0,0,0,0
AuTM-1451.xyz.1320188.hpc-mn1.out , -8.74      10.49      0.719259167515 ,-127.7006046,-126.932992,-127.0578645,1.982088083,4.5977,5.0296,19.944,53.57,1,0,0,0,0
AuTM-1452.xyz.1320189.hpc-mn1.out , -7.26      2.12       0.394941740667 ,-73.46885835,-73.04512628,-73.13304625,2.77804316,3.3438,18.309,6.8746,50.431,1,0,0,0,0
AuTM-1453.xyz.1320190.hpc-mn1.out , 13.89      21.48      0.367049643585 ,-83.06089036,-82.66742336,-82.74932979,2.110441377,-0.5487,2.9136,-3.2651,11.21,1,0,0,0,0
AuTM-1454.xyz.1320191.hpc-mn1.out , 16.43      20.78      0.299522342094 ,-67.06400488,-66.73975402,-66.81799219,1.745982789,-3.2764,2.8152,1.3999,11.542,1,0,0,0,0
AuTM-1455.xyz.1320192.hpc-mn1.out , 5.72       7.33       1.487348500664 ,-252.0672494,-250.4776815,-250.7126847,3.065464009,-1.5251,48.8325,33.4357,150.477,1,0,0,0,0
AuTM-1456.xyz.1320193.hpc-mn1.out , -24.77     20.62      0.184498271682 ,-48.66840045,-48.46523703,-48.53187451,1.358739177,3.4471,1.1319,-0.478,9.302,1,0,0,0,0
AuTM-1457.xyz.1320194.hpc-mn1.out , 4.73       8.26       0.755229914664 ,-129.1224126,-128.3167568,-128.447049,2.02503463,1.0819,2.1699,-2.7971,9.409,1,0,0,0,0
AuTM-1458.xyz.1320195.hpc-mn1.out , 6.43       12.62      0.473492859401 ,-135.5455871,-135.0252434,-135.1481557,1.695770856,-3.439,3.3376,1.7393,12.958,1,0,0,0,0
AuTM-1459.xyz.1320196.hpc-mn1.out , 8.07       24.38      0.784224020230 ,-119.41076,-118.5857384,-118.6939655,2.609525892,0.9771,29.0089,11.8451,79.682,1,0,0,0,0
AuTM-1460.xyz.1320197.hpc-mn1.out , 3.03       8.52       0.522666540401 ,-101.034409,-100.4774841,-100.5764688,2.064507087,1.0235,0.1441,1.5979,4.837,1,0,0,0,0
AuTM-1461.xyz.1320198.hpc-mn1.out , 3.28       17.45      0.489400239981 ,-80.09691789,-79.57901192,-79.66554276,3.872351553,0.6212,-1.5844,-4.2223,11.571,1,0,0,0,0
AuTM-1462.xyz.1320199.hpc-mn1.out , 12.25      16.14      0.518734999834 ,-82.30849957,-81.75405709,-81.8558669,2.731269305,0.9933,11.0827,0.0003,28.282,1,0,0,0,0
AuTM-1463.xyz.1320200.hpc-mn1.out , 8.57       10.43      0.864747561877 ,-166.7872911,-165.8595468,-166.0149943,2.782173451,20.3758,3.1617,8.4206,56.612,1,0,0,0,0
AuTM-1464.xyz.1320201.hpc-mn1.out , 3.90       11.85      0.289887581635 ,-95.84522815,-95.52309602,-95.61799046,1.837348198,-3.0683,3.6208,2.4322,13.555,1,0,0,0,0
AuTM-1465.xyz.1320202.hpc-mn1.out , -2.89      15.31      0.158529683786 ,-49.82705318,-49.64951665,-49.71692325,2.608217644,-14.7262,-8.4455,-13.9276,55.812,1,0,0,0,0
AuTM-1466.xyz.1320203.hpc-mn1.out , 11.46      11.48      0.348428675072 ,-66.209009,-65.83461759,-65.91573997,2.829287333,-0.0003,-0.0002,3.1321,7.961,1,0,0,0,0
AuTM-1467.xyz.1320204.hpc-mn1.out , 13.93      16.17      0.364805154655 ,-153.5081218,-153.0918601,-153.2232937,3.304456403,-2.9957,-3.2072,-0.9542,11.415,1,0,0,0,0
AuTM-1468.xyz.1320205.hpc-mn1.out , -1.50      9.21       0.861213260877 ,-126.9593763,-126.0504838,-126.1746168,2.723174539,7.8809,15.0389,8.0451,47.755,1,0,0,0,0
AuTM-1469.xyz.1320206.hpc-mn1.out , -1.81      31.12      0.150000229329 ,-70.39226443,-70.21816535,-70.29577365,3.90539544,0.8869,-0.9331,3.2734,8.941,1,0,0,0,0
AuTM-1470.xyz.1320207.hpc-mn1.out , 26.58      36.80      0.113625336674 ,-29.71096631,-29.58093732,-29.64432829,1.803791488,2.0164,1.7193,1.0537,7.248,1,0,0,0,0
AuTM-1471.xyz.1320208.hpc-mn1.out , 13.32      15.00      0.564754192718 ,-109.0929863,-108.4848451,-108.6009374,2.365390544,4.94,0.3755,-0.2689,12.611,1,0,0,0,0
AuTM-1472.xyz.1320209.hpc-mn1.out , 7.94       12.15      0.415888212204 ,-89.48973088,-89.04280254,-89.13398192,1.856897228,3.6158,18.9127,19.0394,68.828,1,0,0,0,0
AuTM-1473.xyz.1320210.hpc-mn1.out , 9.84       11.53      0.727649813291 ,-132.3939732,-131.6180513,-131.7437685,2.462699879,-4.2963,-1.8799,-1.4764,12.497,1,0,0,0,0
AuTM-1474.xyz.1320211.hpc-mn1.out , -10.87     -1.93      0.472024097541 ,-92.33766943,-91.82981553,-91.93380822,2.327177588,2.5306,2.6025,-1.3932,9.883,1,0,0,0,0
AuTM-1475.xyz.1320212.hpc-mn1.out , -3.68      9.94       0.600592218915 ,-87.9062349,-87.27238551,-87.36887011,2.531114832,-2.8268,-3.3327,-2.1995,12.435,1,0,0,0,0
AuTM-1476.xyz.1320213.hpc-mn1.out , -40.20     -39.83     0.209471261528 ,-49.56075031,-49.3333074,-49.39704107,1.891948151,-5.7936,15.6564,12.3738,52.817,1,0,0,0,0
AuTM-1477.xyz.1320214.hpc-mn1.out , 20.12      34.94      0.326360478127 ,-75.7032709,-75.35429777,-75.42556895,1.393151928,21.5798,4.724,1.9405,56.365,1,0,0,0,0
AuTM-1478.xyz.1320215.hpc-mn1.out , 8.23       15.20      0.566743504969 ,-113.1944867,-112.586792,-112.6989852,2.924692158,13.1944,26.0351,6.3279,75.911,1,0,0,0,0
AuTM-1479.xyz.1320216.hpc-mn1.out , 3.03       7.46       0.297412794691 ,-75.38914184,-75.06384766,-75.15110041,2.854500159,-1.4502,1.7452,3.1802,9.93,1,0,0,0,0
AuTM-1480.xyz.1320217.hpc-mn1.out , 17.22      18.93      0.230477861689 ,-56.50447725,-56.25448997,-56.32215211,2.481719961,4.6916,0.8725,2.0069,13.158,1,0,0,0,0
AuTM-1481.xyz.1320218.hpc-mn1.out , -2.73      5.15       0.261377639985 ,-49.40375389,-49.11936942,-49.1953893,1.338568817,-1.5932,-1.4195,-1.5347,6.681,1,0,0,0,0
AuTM-1482.xyz.1320219.hpc-mn1.out , 4.51       17.23      0.569897003192 ,-104.3506458,-103.7419105,-103.8489902,1.939506154,2.7894,44.2001,9.0145,114.877,1,0,0,0,0
AuTM-1483.xyz.1320220.hpc-mn1.out , -21.03     6.84       0.511305932719 ,-91.58227345,-91.03397836,-91.13853441,1.549278103,4.4889,-0.9465,-1.5039,12.271,1,0,0,0,0
AuTM-1484.xyz.1320221.hpc-mn1.out , 3.48       5.57       0.450321540380 ,-79.47917409,-78.99648185,-79.09164175,3.579846949,11.7716,1.8713,11.0214,41.263,1,0,0,0,0
AuTM-1485.xyz.1320222.hpc-mn1.out , 10.83      16.59      0.434028638526 ,-92.9054426,-92.43491722,-92.53882655,1.760025544,2.0673,2.6427,1.2226,9.077,1,0,0,0,0
AuTM-1486.xyz.1320223.hpc-mn1.out , 21.43      29.36      0.397972090149 ,-75.62861014,-75.20097749,-75.28863888,2.035188647,-3.5153,1.9191,1.0486,10.523,1,0,0,0,0
AuTM-1487.xyz.1320224.hpc-mn1.out , -14.82     -6.33      0.455790650333 ,-101.8903227,-101.3970493,-101.5034994,1.975172418,0.5673,-4.7897,0.4149,12.305,1,0,0,0,0
AuTM-1488.xyz.1320225.hpc-mn1.out , -4.38      12.74      0.285642644546 ,-55.19622451,-54.88621284,-54.9653339,2.725199104,-16.4363,-15.1585,0,56.831,1,0,0,0,0
AuTM-1489.xyz.1320226.hpc-mn1.out , 8.41       11.96      0.474148366171 ,-149.2374849,-148.7160682,-148.8392137,2.509262523,17.7675,3.6909,15.9393,61.391,1,0,0,0,0
AuTM-1490.xyz.1320227.hpc-mn1.out , 12.40      17.28      0.581940617198 ,-107.3714556,-106.7481213,-106.8601894,2.578249555,17.559,18.1898,23.156,87.141,1,0,0,0,0
AuTM-1491.xyz.1320228.hpc-mn1.out , 11.00      16.80      0.347695664755 ,-68.69411509,-68.31807888,-68.40435614,0.649191078,-0.4884,7.0145,-0.8314,17.997,1,0,0,0,0
AuTM-1492.xyz.1320229.hpc-mn1.out , 10.87      16.60      0.855147605914 ,-135.5076368,-134.597702,-134.7342957,3.096760259,9.9895,8.3922,16.5046,53.475,1,0,0,0,0
AuTM-1493.xyz.1320230.hpc-mn1.out , 8.77       11.74      0.854395795359 ,-144.1154854,-143.2058778,-143.3441847,1.064027362,0.7594,15.9728,8.9451,46.572,1,0,0,0,0
AuTM-1494.xyz.1320231.hpc-mn1.out , 9.47       16.73      0.399472661919 ,-88.08552614,-87.65356443,-87.74871808,2.805764685,-0.3268,-3.82,0.5951,9.862,1,0,0,0,0
AuTM-1495.xyz.1320232.hpc-mn1.out , 11.87      13.32      0.196443891278 ,-46.0160867,-45.80007548,-45.86926304,2.136313835,0.7027,-2.1937,1.5134,7.006,1,0,0,0,0
AuTM-1496.xyz.1320233.hpc-mn1.out , -1.07      4.90       0.635075118762 ,-134.949349,-134.2643754,-134.3967661,1.58907627,1.7021,-0.8287,-7.571,19.836,1,0,0,0,0
AuTM-1497.xyz.1320234.hpc-mn1.out , -0.70      6.03       0.269042475723 ,-56.06479247,-55.77457058,-55.84852173,3.180204152,8.4838,7.3628,13.7062,45.043,1,0,0,0,0
AuTM-1498.xyz.1320235.hpc-mn1.out , 10.33      19.38      0.742166224994 ,-105.1277003,-104.344587,-104.4550393,3.012514503,-2.1649,-4.1407,0.0157,11.876,1,0,0,0,0
AuTM-1499.xyz.1320236.hpc-mn1.out , 30.88      45.85      0.298846451285 ,-49.65398434,-49.33407479,-49.4020719,2.770074423,-0.1379,3.3871,3.8847,13.105,1,0,0,0,0
AuTM-1500.xyz.1320237.hpc-mn1.out , 9.29       11.70      0.303135307005 ,-74.09343031,-73.76391763,-73.84661659,0.373034371,24.0947,4.2837,1.963,62.403,1,0,0,0,0
AuTM-1501.xyz.1320238.hpc-mn1.out , -4.18      16.43      0.361638431524 ,-80.69386239,-80.30185348,-80.39297003,3.121018017,0.5061,-3.3599,-2.8565,11.283,1,0,0,0,0
AuTM-1502.xyz.1320239.hpc-mn1.out , 5.90       7.29       0.884907184075 ,-171.4348982,-170.4821973,-170.6452068,2.620862248,11.1059,25.3323,24.9057,94.605,1,0,0,0,0
AuTM-1503.xyz.1320240.hpc-mn1.out , 9.10       14.13      0.173770213594 ,-101.922784,-101.7194921,-101.8079631,1.691646174,-0.4644,-4.0889,1.5821,11.206,1,0,0,0,0
AuTM-1504.xyz.1320241.hpc-mn1.out , -1.50      9.69       0.688048931528 ,-105.1175073,-104.3847318,-104.5042811,3.220901482,12.0866,2.3432,12.8556,45.243,1,0,0,0,0
AuTM-1505.xyz.1320242.hpc-mn1.out , -7.54      12.20      0.283989175824 ,-63.52710194,-63.21839151,-63.29787871,2.840234311,-1.1783,-4.2938,0.2482,11.335,1,0,0,0,0
AuTM-1506.xyz.1320243.hpc-mn1.out , -20.40     -19.66     0.389266029767 ,-79.13753228,-78.7103871,-78.81797296,1.133357627,-19.8008,-14.8732,-6.7605,65.249,1,0,0,0,0
AuTM-1507.xyz.1320244.hpc-mn1.out , 13.37      19.25      0.339888847405 ,-74.88349394,-74.51476463,-74.60173175,1.558451831,-3.8439,-0.3306,-0.3153,9.839,1,0,0,0,0
AuTM-1508.xyz.1320245.hpc-mn1.out , 4.75       11.64      0.378893832187 ,-71.63621517,-71.22855249,-71.31612858,1.651610923,2.4646,0.9044,7.3415,19.818,1,0,0,0,0
AuTM-1509.xyz.1320246.hpc-mn1.out , 18.13      27.75      0.222492529876 ,-53.79911159,-53.55635889,-53.62492808,1.898774193,11.6828,7.9741,5.0397,38.166,1,0,0,0,0
AuTM-1510.xyz.1320247.hpc-mn1.out , 6.87       19.06      0.565387278565 ,-103.7018368,-103.0985486,-103.2013679,1.702557441,-0.3139,0.7129,-0.7071,2.674,1,0,0,0,0
AuTM-1511.xyz.1320248.hpc-mn1.out , 24.82      34.94      0.181769694386 ,-55.96363762,-55.7615747,-55.83066791,2.332923768,4.205,0.9668,1.3218,11.47,1,0,0,0,0
AuTM-1512.xyz.1320249.hpc-mn1.out , -5.32      1.30       0.343723786513 ,-72.64230882,-72.2714283,-72.35671364,2.136850479,0.8951,3.0237,2.177,9.74,1,0,0,0,0
AuTM-1513.xyz.1320250.hpc-mn1.out , 2.78       4.46       0.596737349578 ,-125.095074,-124.4531869,-124.5764149,2.834450951,3.7482,6.3511,20.8075,56.111,1,0,0,0,0
AuTM-1514.xyz.1320251.hpc-mn1.out , 8.61       8.91       0.167658962988 ,-31.83293599,-31.65229512,-31.70706973,2.853755155,2.3788,-1.8505,0.3016,7.699,1,0,0,0,0
AuTM-1515.xyz.1320252.hpc-mn1.out , 13.66      23.13      0.405936811879 ,-69.51546799,-69.07919402,-69.16965277,2.729916932,6.0753,9.2282,11.9852,41.432,1,0,0,0,0
AuTM-1516.xyz.1320253.hpc-mn1.out , 21.97      24.46      0.236398938063 ,-62.19103836,-61.93109292,-62.00796621,0.42243078,3.5066,3.733,-1.3817,13.483,1,0,0,0,0
AuTM-1517.xyz.1320254.hpc-mn1.out , -1.37      5.72       0.445572445998 ,-119.4827602,-118.9949646,-119.1125204,2.708826195,2.3655,1.5686,-2.4022,9.451,1,0,0,0,0
AuTM-1518.xyz.1320255.hpc-mn1.out , 13.19      18.24      0.317230278555 ,-68.6124769,-68.26985586,-68.35018345,2.409644212,1.1805,2.3825,-2.3274,8.982,1,0,0,0,0
AuTM-1519.xyz.1320256.hpc-mn1.out , 11.91      21.68      0.133265160264 ,-46.64432168,-46.49193372,-46.56089181,2.15124865,0.5364,-4.4294,-0.675,11.47,1,0,0,0,0
AuTM-1520.xyz.1320257.hpc-mn1.out , -7.69      -1.16      0.361359017759 ,-98.5148638,-98.1185646,-98.22023584,2.522414269,1.0071,-2.5748,2.5552,9.569,1,0,0,0,0
AuTM-1521.xyz.1320258.hpc-mn1.out , 13.58      15.89      0.717342321685 ,-120.8091066,-120.0460758,-120.1641589,3.022351123,21.3265,19.2521,8.6092,76.235,1,0,0,0,0
AuTM-1522.xyz.1320259.hpc-mn1.out , 20.26      21.88      0.297547703360 ,-62.32332622,-62.00143935,-62.07927453,3.145492134,2.5557,-3.0207,-2.0778,11.36,1,0,0,0,0
AuTM-1523.xyz.1320260.hpc-mn1.out , 14.27      17.94      0.695228489926 ,-103.9888548,-103.2499525,-103.3650467,3.156666272,5.8729,15.0443,5.9281,43.727,1,0,0,0,0
AuTM-1524.xyz.1320261.hpc-mn1.out , 16.42      28.40      0.216035584515 ,-45.34122254,-45.10628123,-45.17239047,2.524312266,0.0665,-1.9532,3.0526,9.213,1,0,0,0,0
AuTM-1525.xyz.1320262.hpc-mn1.out , 18.97      21.51      0.755837108331 ,-110.9327981,-110.1351622,-110.2453086,1.956790019,1.1093,-4.8677,-0.3247,12.716,1,0,0,0,0
AuTM-1526.xyz.1320263.hpc-mn1.out , 15.27      18.68      0.389408524601 ,-83.6285421,-83.20618221,-83.30221003,1.515773195,3.8793,2.958,-0.3019,12.423,1,0,0,0,0
AuTM-1527.xyz.1320264.hpc-mn1.out , 17.95      31.66      0.202532975192 ,-61.43805509,-61.21178243,-61.28737079,1.912418058,-24.6785,-0.0913,-16.9596,76.111,1,0,0,0,0
AuTM-1528.xyz.1320265.hpc-mn1.out , 2.24       12.23      0.411412714155 ,-84.93459996,-84.49038921,-84.58385531,3.562656618,-0.7507,0.4375,-4.4724,11.58,1,0,0,0,0
AuTM-1529.xyz.1320266.hpc-mn1.out , 15.29      27.69      0.147875415999 ,-62.41567063,-62.24327719,-62.3209928,1.919769082,-0.0003,0.0003,0.0001,0.001,1,0,0,0,0
AuTM-1530.xyz.1320267.hpc-mn1.out , 5.51       5.58       0.944159684376 ,-147.6947497,-146.6898671,-146.8393499,3.130305839,0.0053,0.0037,-2.6243,6.67,1,0,0,0,0
AuTM-1531.xyz.1320268.hpc-mn1.out , 21.17      26.47      0.370606135301 ,-73.11152991,-72.71671894,-72.7921816,1.843463125,8.4654,21.78,9.5248,64.138,1,0,0,0,0
AuTM-1532.xyz.1320269.hpc-mn1.out , 6.02       7.74       0.910451749593 ,-131.0576411,-130.0980872,-130.2227741,1.646739727,1.4028,0.7646,3.8483,10.591,1,0,0,0,0
AuTM-1533.xyz.1320270.hpc-mn1.out , -6.97      6.53       0.397790682503 ,-89.24167549,-88.81014078,-88.90902141,1.999550648,-2.5369,-1.7079,2.6326,10.257,1,0,0,0,0
AuTM-1534.xyz.1320271.hpc-mn1.out , -6.21      4.04       0.432760493057 ,-96.51384944,-96.04558935,-96.14851623,1.721660267,1.3954,1.1264,-0.6275,4.829,1,0,0,0,0
AuTM-1535.xyz.1320272.hpc-mn1.out , -18.10     -7.09      0.508322771409 ,-100.8787357,-100.3306223,-100.4416781,2.907803909,2.8362,-0.6012,-0.5383,7.495,1,0,0,0,0
AuTM-1536.xyz.1320273.hpc-mn1.out , 13.53      20.41      0.148787224425 ,-32.04252814,-31.87953084,-31.93495229,1.776724901,-0.0001,5.1931,0,13.2,1,0,0,0,0
AuTM-1537.xyz.1320274.hpc-mn1.out , -6.15      13.97      0.267358563841 ,-100.1641225,-99.86419191,-99.95964634,1.449675947,0.0677,0.2066,2.3807,6.076,1,0,0,0,0
AuTM-1538.xyz.1320275.hpc-mn1.out , -16.13     36.32      0.078230547895 ,-33.68476834,-33.59361095,-33.6472687,1.961544702,0.5879,-2.575,4.2681,12.758,1,0,0,0,0
AuTM-1539.xyz.1320276.hpc-mn1.out , 10.45      12.37      0.420508882741 ,-179.2875283,-178.8123031,-178.9509656,3.181304227,-2.6837,-2.0615,-0.6715,8.769,1,0,0,0,0
AuTM-1540.xyz.1320277.hpc-mn1.out , -1.31      8.17       0.428251923741 ,-92.35551289,-91.89344897,-91.99241284,2.446649368,2.9594,-1.3585,-3.9548,13.021,1,0,0,0,0
AuTM-1541.xyz.1320278.hpc-mn1.out , 7.62       18.25      0.264011653149 ,-62.75378195,-62.46799974,-62.54091704,1.142638893,-2.1235,-1.0145,5.4616,15.116,1,0,0,0,0
AuTM-1542.xyz.1320279.hpc-mn1.out , 16.10      20.57      0.613588580167 ,-108.3002362,-107.6426029,-107.7586755,2.139825638,1.7751,0.7828,-0.674,5.22,1,0,0,0,0
AuTM-1543.xyz.1320280.hpc-mn1.out , 11.42      25.51      0.278481132579 ,-51.31482872,-51.01343526,-51.08807968,3.060241263,1.175,1.1892,-2.241,7.106,1,0,0,0,0
AuTM-1544.xyz.1320281.hpc-mn1.out , 10.94      23.02      0.507149768421 ,-111.334152,-110.7917206,-110.8895026,1.501662448,2.5346,0.0603,-0.7619,6.729,1,0,0,0,0
AuTM-1545.xyz.1320282.hpc-mn1.out , 13.70      14.23      0.406540022075 ,-72.36621018,-71.92848877,-72.02034496,2.167893795,-0.0281,-3.3412,-1.5543,9.367,1,0,0,0,0
AuTM-1546.xyz.1320283.hpc-mn1.out , -0.59      3.20       0.332065829699 ,-75.4198813,-75.05931447,-75.14807291,2.814157247,3.0665,18.0544,16.8864,63.315,1,0,0,0,0
AuTM-1547.xyz.1320284.hpc-mn1.out , 9.64       26.54      1.052487195879 ,-145.1244743,-144.0161595,-144.1532994,2.249460172,21.426,7.2705,22.7936,81.633,1,0,0,0,0
AuTM-1548.xyz.1320285.hpc-mn1.out , 12.01      27.16      0.528198895813 ,-82.64289074,-82.08049003,-82.17651678,3.393011857,-1.9163,13.2091,15.4939,51.979,1,0,0,0,0
AuTM-1549.xyz.1320286.hpc-mn1.out , 15.88      31.35      0.160730399126 ,-40.68607452,-40.50954511,-40.56985502,1.597117671,2.2327,2.3542,1.652,9.254,1,0,0,0,0
AuTM-1550.xyz.1320287.hpc-mn1.out , -5.08      12.09      0.387602043478 ,-81.86446339,-81.44662626,-81.5369555,1.746136237,-2.5391,1.3301,-0.5072,7.399,1,0,0,0,0
AuTM-1551.xyz.1320288.hpc-mn1.out , 21.38      41.91      0.291649049007 ,-72.17825347,-71.8635754,-71.93776296,1.653451901,-0.8837,-0.3735,-3.1802,8.443,1,0,0,0,0
AuTM-1552.xyz.1320289.hpc-mn1.out , 5.73       9.24       0.368363798373 ,-142.625696,-142.2144582,-142.3300638,2.584610867,-9.8593,-16.7514,-10.1198,55.7,1,0,0,0,0
AuTM-1553.xyz.1320290.hpc-mn1.out , 10.79      19.16      0.465670840946 ,-88.87396664,-88.37461362,-88.47079972,2.442041443,-2.1581,0.0115,2.9999,9.393,1,0,0,0,0
AuTM-1554.xyz.1320291.hpc-mn1.out , -1.81      10.75      0.824257369660 ,-135.268463,-134.3902731,-134.5282167,3.48959099,7.381,5.6777,8.7094,32.408,1,0,0,0,0
AuTM-1555.xyz.1320292.hpc-mn1.out , 6.18       20.29      0.448782573676 ,-90.48227188,-90.00020008,-90.09565871,3.039646136,6.5761,-0.1413,12.8973,36.799,1,0,0,0,0
AuTM-1556.xyz.1320293.hpc-mn1.out , 10.36      13.58      0.779518906565 ,-150.3668716,-149.5291213,-149.6751468,2.798762865,-9.3,7.7058,24.1549,68.643,1,0,0,0,0
AuTM-1557.xyz.1320294.hpc-mn1.out , -3.05      5.13       0.707634303555 ,-107.0956932,-106.3418039,-106.468135,1.932010863,3.9414,0.9693,-1.5525,11.046,1,0,0,0,0
AuTM-1558.xyz.1320295.hpc-mn1.out , 7.86       25.17      0.395479087869 ,-84.14478175,-83.71679233,-83.81168315,0.686302719,-0.1179,-4.0386,-2.3002,11.817,1,0,0,0,0
